PALABRA_CLAVE;SINONIMOS;GRUPO 1;GRUPO 2;1.1;1.2;1.3;1.4;1.5;2.1;2.2;2.3;3.1;3.2;3.3;3.4;4.1;4.2;4.3;5.1;5.2;5.3;6.1;6.2;6.3;6.4;6.5
WINCC FLEX;WINCCFLEX;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
PLCSIM_ADVANCED_SAFETY_SINAMICS;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
SIMIT_ODK_TARGET;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
GEMELO DIGITAL;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
AUTOCAD;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
APLIFISA;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
IONIC;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
GIT;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
GMAO;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
FESTO;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
PROLOQUO;PROLOQUO2GO, PROLOQUOTOGO, PROLOCUO;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
NODE.JS;NODE JS;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
SOLIDWORKS CAM PROFESSIONAL;SOLID WORKS, SOLIDWORKS;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
SUITE PLUS;SUITEPLUS;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
NAVISWORKS;NAVIS WORKS;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
CAD ELECTROTÉCNICO;CAD ELECTRICIDAD;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
SGA SIMULTRA;SIMULTRA, SGA;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
REVIT ARQ;REVITARQ;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
REVIT MEP;REVITMEP;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
DOCKERS;DOCKER;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
CHAMSYS;CHAMSIS;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
EPLAN;E-PLAN;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
FUSION 360;FUSION, FUSION360;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
MESHMIXER;MESMIXER, MESMISER, MEXMISER;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
CHITUBOX;;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
ZBRUSH CORE;ZBRUSH, ZBRUS, ZBRUS CORE;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
VITALINUX;LINUX;SOFTWARE;ROBOTICA Y PROGRAMACION;2;2;1;1;2;;1;;1;;1;;;;1;1;;1;;;;;
Arcgis;ArcSig;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
UBIQUITI;UBIQUITI;SOFTWARE;;;;;;2;;;;;;;;;;;;;;;;;;
HERRAMIENTAS INFORMATICAS;HERRAMIENTA INFORMATICA, herramientas digitales, herramienta digital, herramientas tecnológica, herramientas tecnológicas;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
HERRAMIENTAS DIGITALES;HERRAMIENTA DIGITAL, Herramientas 2.0, herramientas 2.0, digital, herramientas y los recursos digitales, 2.0, instrumentos digitales, recursos en red;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
SWISS PERFECT;SWIS PERFECT, swissperfect;SOFTWARE;;;;;1;1;;1;;1;;;;;1;;;;1;;;;;
SOFTWARE;PROGRAMA INFORMÁTICO, PROGRAMA INFORMATICO, INFORMATIZADO, INFORMATIZADA;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
INVESMARK;INVES MARK, INVESMAR;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
LiderCalener;CALENER, CE3X, CE3, CERMA, lider calener;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
SANKORE;SANKORÉ;SOFTWARE_LIBRE;ROBOTICA Y PROGRAMACION;;;;1;;;1;;1;;1;;;;;1;;1;;;1;;1
ULTIMAKER CURA;CURA, ULTIMAKERCURA;SOFTWARE_LIBRE;;;;;1;;;1;;1;;;;;;;1;;1;;;1;;1
FREECAD;;SOFTWARE_LIBRE;;;;;;;;1;;1;;;;;;;1;;;;;;;1
AEDUCAR;aducar, software libre educativo;TTDD PED;TTDD_PED_EVAL;3;2;1;1;2;;2;;1;1;1;1;1;1;1;;1;1;1;1;;;1
GOOGLE CLASSROOM;GOOGLE APPS, GOOGLE APP, GOGLE CLASSROOM, GOOGLE CLASROOMS, GSUITE FOR EDUCATION, G-SUITE FOR EDUCATION, AULA VIRTUAL, CLASSROOM, CLASROOM, CLASSROM, google for education;TTDD PED;TTDD_PED_EVAL;1;1;1;1;1;;2;;1;1;1;1;1;1;1;;1;1;1;1;;;
EDMODO;EDUCAPLAY, edmodo.;TTDD PED;TTDD_PED_EVAL;1;1;1;1;1;;2;;1;1;1;1;1;1;1;;;1;1;1;;;
MOODLE;MODLE, MUDLE, MOODEL;TTDD PED;TTDD_PED_EVAL;1;1;1;1;1;;2;;1;1;1;1;1;1;1;;1;1;1;1;;;
OFFICE 365 EDUCATION;OFICE 365, OFFICE 365;TTDD PED;;1;1;1;1;1;;2;;1;1;1;1;1;1;1;;;1;1;1;;;1
KAHOOT;KAHOT;TTDD PED;TTDD_PED_EVAL;1;;;1;1;;2;;1;1;1;;1;1;1;;;1;;;;;1
EDPUZZLE;EDPUZLE, EDPUZZL;TTDD PED;TTDD_PED_EVAL;1;;;1;;;2;;1;1;1;1;1;1;1;;1;1;;;;;1
SYMBALOO;SYMBALO;TTDD PED;;1;;;1;;;;;1;;1;1;;;;;;;;1;;;1
CLASSDOJO;CLASDOJO, CLASS- DOJO, CLAS-DOJO, class dojo;TTDD PED;TTDD_PED_EVAL;1;1;;1;1;;;;1;1;;;1;;;;;;;;;;1
MICROSOFT TEAMS;plataforma teams, entorno teams, teams;TTDD PED;;1;1;;1;1;;;;1;;1;1;;;1;;;;;;;;1
Proloquo;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;1
CBoard;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;1
Grid3;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;
Verbo (Eneso);;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;
Visual Attention Therapy;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;
CPA;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;
LETMETALK;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;
Spreadthesign;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;1
Dictapicto;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;1
EDICO;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;
EBraille;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;
JAWS;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;1
Voiceover;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;1
Orca;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;
Agenda TEA;;TTDD PED;;1;;;1;1;;;;;;;;;;;2;;;;;;;1
h5p;;TTDD PED;AUDIOVISUALES;1;;;1;1;;;;1;1;;;;;;1;;;;;;;
FLIPPED;FLIPED, AULA INVERTIDA, CLASE INVERTIDA, FLIPPEDS;TTDD PED;;;;1;;;2;;1;1;1;;;;;;;;;;;;;1
BITMOJI;BITEMOJI;TTDD PED;;;;;;;1;1;1;;;;;;;;;;;;;;;
TRIVINET;;TTDD PED;TTDD_PED_EVAL;1;;;1;1;;2;;1;1;1;;1;1;1;;;1;;;;;
QUIZIZZ;QUIZIZ;TTDD_PED_EVAL;;1;;;1;1;;2;;1;1;2;;1;1;1;;1;1;;;;;
PLICKERS;PLICKER;TTDD_PED_EVAL;;1;;;1;1;;2;;1;;2;;1;1;1;;;1;;;;;
ADDITIO;ADITIO;TTDD_PED_EVAL;;1;;;1;1;;;;1;1;;1;1;1;1;;;;1;;;;
IDOCEO;I DOCEO;TTDD_PED_EVAL;;1;;;1;1;;;;1;1;;1;1;1;1;;;;1;;;;
CORUBRICS;Corubics;TTDD_PED_EVAL;;1;;;1;1;;;;;;;;1;1;1;;;;;;;;
PORTAFOLIO DIGITAL;PORTFOLIO DIGITAL;TTDD_PED_EVAL;;1;;;1;1;;;;;;;;1;1;1;;;;;;;;1
LIVEWORKSHEETS;;TTDD_PED_EVAL;;1;;;1;1;;;;;;;;1;1;1;;;;;;;;1
SOCRATIVE;;TTDD_PED_EVAL;;1;;;1;1;;;;;;;;1;1;1;;;;;;;;
Imágenes digitales;digital de la imagen, bancos de imágenes, DIGITAL STORYTELLING;AUDIOVISUALES;;;;;1;;;1;;1;;;;;;;;;1;;;1;;1
Recursos materiales y digitales;plataforma online, plataforma digital, plataformas digitales, learning management system, LMS, plataformas on-line, plataforma on-line,  Mobility tools, mobile learning, herramientas y los recursos digitales, publicaciones digitales, publicación digital, publicación online de contenidos, Plataformas educativas, movility tools, plataformas online, experiencia digital, experiencias digitales, móvil, aprendizaje móvil, capacidades digitales, aula mentor, aularagon, aularagón;TTDD PED;;1;;;1;1;;;;1;;1;1;;;1;;;;;;;;1
Firma electrónica;Sede electrónica, firma digital;ADMINISTRACION;;;;;;1;;;;;;;;;;;;;;;;;1;
semipresencial;semipresenciales, conectad@;NUBE;;;;;;;;;;1;1;;1;;;;;;1;1;1;;;
NARRATIVA DIGITAL;;COMUNICACION_INTERACTIVA;;;;;;1;;1;;;;1;;;;;;;1;1;1;1;1;
CÓDIGO QR;QR, CÓDIGOS QR;COMUNICACION_INTERACTIVA;;1;;;;;1;;1;;;;;;;;1;;;1;1;;;
Administración electrónica;;ADMINISTRACION;;1;;;1;1;;;;1;;;;;;;;;;;;;;
Videollamada;Sesión virtual, jornada virtual ;COMUNICACION_INTERACTIVA;;1;1;;1;1;;;;;;1;;;;1;;1;;;;;;
SOFTWARE libre;opensource, open source;SOFTWARE_LIBRE;;;;;1;;;1;;1;;;;;;;1;;1;;;;;
software libre educativo;;SOFTWARE_LIBRE;TTDD PED;2;2;1;1;2;;2;;1;1;1;1;1;1;1;1;1;1;1;1;;;1
BUS DE;BUSES DE, PROFIBUS, PROFINET, ;COMUNICACION_INTERACTIVA;ROBOTICA Y PROGRAMACION;;;;1;1;;;;;;;;;;;;;1;;;;;1
BIG DATA;BIGDATA;ROBOTICA Y PROGRAMACION;;;;;;;3;;;;;;;;;;;;;;;;;
INTELIGENCIA ARTIFICIAL;IA;ROBOTICA Y PROGRAMACION;;;;;;;;;;;;;;;;;;;;;;1;;
BLOCKCHAIN;BLOCK CHAIN;ROBOTICA Y PROGRAMACION;;;;;;;3;;;;;;;;;;;;;;;;;
FPEMPLEA;FP EMPLEA;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;;;;;;
SYSMAC STUDIO;SISMAC STUDIO, SYSMACSTUDIO;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
GEOGEBRA;;TTDD PED;SOFTWARE_LIBRE;;;;1;;2;2;1;1;2;;2;;;;1;;1;;;;;
GEOGEBRA EXAM;;TTDD_PED_EVAL;SOFTWARE_LIBRE;;;;1;;2;2;1;1;2;;2;2;2;1;1;;1;;;;;
GEOCACHING;GYMKHANA GPS, GIMKANA GPS, GYMKANA GPS, GYNKANA GPS, GEOCACHE;TTDD PED;ROBOTICA Y PROGRAMACION;;;;1;;1;;;1;;1;;1;;;;;;1;1;;1;1
Pinterest;Pinteres;REDES;;1;1;;1;1;1;1;;1;;;;;;;;;;;1;1;;
Plataforma Digital;;;;1;;;1;1;;;;1;;1;1;;;1;;;;;;;;1
Plataforma Online;;;;1;;;1;1;;;;1;;1;1;;;1;;;;;;;;1
CIBERMENTORÍA;;TTDD PED;;;;;;;;;;;;;;;;;;;;;;;;
CÁMARA;Cámara de video, agrupación camerística, camerística, cámara fotográfica;AUDIOVISUALES;;;;;;;;;;;;;;;;;;;;;;;;
CENTROSNET;;ADMINISTRACION;;;;;;;;;;;;;;;;;;;;;;;;
CENTROSNET;GIR-CONTABLE,  GIRCONTABLE;ADMINISTRACION;;1;;;1;1;;;;;;;;;;;;;;;;;;
libre office;;OFIMATICA;SOFTWARE_LIBRE;;;;1;;;1;;1;;1;1;1;1;1;1;;1;;;1;;1
PUBLISHER;PUBLISER;OFIMATICA;;;;;1;;;1;;1;;;;;;;;;;;;1;;1
ANDROID STUDIO;ANDROIDSTUDIO, SDK ANDROID, SDKANDROID;SOFTWARE;;;;;1;;;1;;1;;;;;;;;;1;;;1;;
chat;;COMUNICACION_INTERACTIVA;;1;1;;1;1;;;;1;;1;;;;;;;;;1;;;
GIR CONTABLE;;ADMINISTRACION;;1;;;1;1;;;;;;;;;;;;;;;;;;
GIR ADMISION;;ADMINISTRACION;;1;;;1;1;;;;;;;;;;;;;;;;;;
EDICIÓN DE AUDIO;;AUDIOVISUALES;;;;;1;;;1;;1;;;;;;;1;;1;;;1;;1
EDICIÓN DE VIDEO ;;AUDIOVISUALES;;;;;1;;;2;;1;;;;;;;;;1;;;1;;1
